row_index,timestamp,is_anomaly,confidence,fusion_type,support_methods,fm_anomaly,prophet_anomaly,statistical_anomaly,sliding_anomaly,fm_score
0,2024-04-09 00:00:00,False,0.2,no_detection,0,False,False,False,False,0.006918717787902817
1,2024-04-09 00:30:00,False,0.2,no_detection,0,False,False,False,False,0.0071961260911781455
2,2024-04-09 01:00:00,False,0.2,no_detection,0,False,False,False,False,0.00293043485759642
3,2024-04-09 01:30:00,False,0.2,no_detection,1,True,False,False,False,-0.05164656941243173
4,2024-04-09 02:00:00,False,0.2,no_detection,1,True,False,False,False,-0.07098045807891762
5,2024-04-09 02:30:00,True,0.8,strong_consensus,2,True,False,True,False,-0.07470396927516931
6,2024-04-09 03:00:00,False,0.2,no_detection,1,True,False,False,False,-0.06198140716089129
7,2024-04-09 03:30:00,False,0.2,no_detection,1,True,False,False,False,-0.10389496710899315
8,2024-04-09 04:00:00,False,0.2,no_detection,1,True,False,False,False,-0.10323070796083034
9,2024-04-09 04:30:00,False,0.2,no_detection,1,True,False,False,False,-0.05589982962913276
10,2024-04-09 05:00:00,False,0.2,no_detection,1,True,False,False,False,-0.0269342962774769
11,2024-04-09 05:30:00,False,0.2,no_detection,0,False,False,False,False,0.0005659676757390764
12,2024-04-09 06:00:00,False,0.2,no_detection,0,False,False,False,False,0.011098680930608285
13,2024-04-09 06:30:00,False,0.2,no_detection,0,False,False,False,False,0.001186610973235136
14,2024-04-09 07:00:00,False,0.2,no_detection,0,False,False,False,False,0.020531957465114492
15,2024-04-09 07:30:00,False,0.2,no_detection,0,False,False,False,False,0.04492763188868448
16,2024-04-09 08:00:00,False,0.2,no_detection,0,False,False,False,False,0.07051579356960913
17,2024-04-09 08:30:00,False,0.2,no_detection,0,False,False,False,False,0.08454853932941192
18,2024-04-09 09:00:00,False,0.2,no_detection,0,False,False,False,False,0.09532021373614724
19,2024-04-09 09:30:00,False,0.2,no_detection,0,False,False,False,False,0.10027819464227028
20,2024-04-09 10:00:00,False,0.2,no_detection,0,False,False,False,False,0.11143156502333035
21,2024-04-09 10:30:00,False,0.2,no_detection,0,False,False,False,False,0.11654258810877266
22,2024-04-09 11:00:00,False,0.2,no_detection,0,False,False,False,False,0.122644326622878
23,2024-04-09 11:30:00,False,0.2,no_detection,0,False,False,False,False,0.12599281237758925
24,2024-04-09 12:00:00,False,0.2,no_detection,0,False,False,False,False,0.12903540751984455
25,2024-04-09 12:30:00,False,0.2,no_detection,0,False,False,False,False,0.13036301892982138
26,2024-04-09 13:00:00,False,0.2,no_detection,0,False,False,False,False,0.13478613405922496
27,2024-04-09 13:30:00,False,0.2,no_detection,0,False,False,False,False,0.13671619603164875
28,2024-04-09 14:00:00,False,0.2,no_detection,0,False,False,False,False,0.13288238868172958
29,2024-04-09 14:30:00,False,0.2,no_detection,0,False,False,False,False,0.13166496642725684
30,2024-04-09 15:00:00,False,0.2,no_detection,0,False,False,False,False,0.1278568309622305
31,2024-04-09 15:30:00,False,0.2,no_detection,0,False,False,False,False,0.12278054530961913
32,2024-04-09 16:00:00,False,0.2,no_detection,0,False,False,False,False,0.12777762932730125
33,2024-04-09 16:30:00,False,0.2,no_detection,0,False,False,False,False,0.12678879742836674
34,2024-04-09 17:00:00,False,0.2,no_detection,0,False,False,False,False,0.1189959027345841
35,2024-04-09 17:30:00,False,0.2,no_detection,0,False,False,False,False,0.11863086841806164
36,2024-04-09 18:00:00,False,0.2,no_detection,0,False,False,False,False,0.11011959045713055
37,2024-04-09 18:30:00,False,0.2,no_detection,0,False,False,False,False,0.11401927083026603
38,2024-04-09 19:00:00,False,0.2,no_detection,0,False,False,False,False,0.030090724184889284
39,2024-04-09 19:30:00,False,0.2,no_detection,0,False,False,False,False,0.062168117756404406
40,2024-04-09 20:00:00,False,0.2,no_detection,0,False,False,False,False,0.08505279624485379
41,2024-04-09 20:30:00,False,0.2,no_detection,0,False,False,False,False,0.10195224843724282
42,2024-04-09 21:00:00,False,0.2,no_detection,0,False,False,False,False,0.1056426547809915
43,2024-04-09 21:30:00,False,0.2,no_detection,0,False,False,False,False,0.10863532208647408
44,2024-04-09 22:00:00,False,0.2,no_detection,0,False,False,False,False,0.11080896450092215
45,2024-04-09 22:30:00,False,0.2,no_detection,0,False,False,False,False,0.11282844098448597
46,2024-04-09 23:00:00,False,0.2,no_detection,0,False,False,False,False,0.1123030734543839
47,2024-04-09 23:30:00,False,0.2,no_detection,0,False,False,False,False,0.10905746963815999
48,2024-04-10 00:00:00,False,0.2,no_detection,0,False,False,False,False,0.10117790957605682
49,2024-04-10 00:30:00,False,0.2,no_detection,0,False,False,False,False,0.09469637642184481
50,2024-04-10 01:00:00,False,0.2,no_detection,0,False,False,False,False,0.07246264689469151
51,2024-04-10 01:30:00,False,0.2,no_detection,1,True,False,False,False,-0.0028210602081584213
52,2024-04-10 02:00:00,False,0.2,no_detection,0,False,False,False,False,0.007806653540861241
53,2024-04-10 02:30:00,False,0.2,no_detection,1,False,False,True,False,0.01234976464266524
54,2024-04-10 03:00:00,False,0.2,no_detection,0,False,False,False,False,0.025710389865131467
55,2024-04-10 03:30:00,False,0.2,no_detection,1,True,False,False,False,-0.029550191207089127
56,2024-04-10 04:00:00,False,0.2,no_detection,1,True,False,False,False,-0.005881488179625416
57,2024-04-10 04:30:00,False,0.2,no_detection,0,False,False,False,False,0.04000773192955642
58,2024-04-10 05:00:00,False,0.2,no_detection,0,False,False,False,False,0.04737890915512899
59,2024-04-10 05:30:00,False,0.2,no_detection,0,False,False,False,False,0.059406823950086896
60,2024-04-10 06:00:00,False,0.2,no_detection,0,False,False,False,False,0.07396078771343217
61,2024-04-10 06:30:00,False,0.2,no_detection,0,False,False,False,False,0.08858808933810991
62,2024-04-10 07:00:00,False,0.2,no_detection,0,False,False,False,False,0.09112501168097381
63,2024-04-10 07:30:00,False,0.2,no_detection,0,False,False,False,False,0.09594132832299529
64,2024-04-10 08:00:00,False,0.2,no_detection,0,False,False,False,False,0.10434019692934188
65,2024-04-10 08:30:00,False,0.2,no_detection,0,False,False,False,False,0.11265467434980381
66,2024-04-10 09:00:00,False,0.2,no_detection,0,False,False,False,False,0.12078152499858197
67,2024-04-10 09:30:00,False,0.2,no_detection,0,False,False,False,False,0.12071308260066527
68,2024-04-10 10:00:00,False,0.2,no_detection,0,False,False,False,False,0.12491373673690787
69,2024-04-10 10:30:00,False,0.2,no_detection,0,False,False,False,False,0.1263608691827598
70,2024-04-10 11:00:00,False,0.2,no_detection,0,False,False,False,False,0.1288292805681271
71,2024-04-10 11:30:00,False,0.2,no_detection,0,False,False,False,False,0.12699460623742598
72,2024-04-10 12:00:00,False,0.2,no_detection,0,False,False,False,False,0.1270716023002222
73,2024-04-10 12:30:00,False,0.2,no_detection,0,False,False,False,False,0.1216469546216451
74,2024-04-10 13:00:00,False,0.2,no_detection,0,False,False,False,False,0.12832224385209
75,2024-04-10 13:30:00,False,0.2,no_detection,0,False,False,False,False,0.1288178919214541
76,2024-04-10 14:00:00,False,0.2,no_detection,0,False,False,False,False,0.12947933101471193
77,2024-04-10 14:30:00,False,0.2,no_detection,0,False,False,False,False,0.11459735296934209
78,2024-04-10 15:00:00,False,0.2,no_detection,0,False,False,False,False,0.12215875346156568
79,2024-04-10 15:30:00,False,0.2,no_detection,0,False,False,False,False,0.11791777437646406
80,2024-04-10 16:00:00,False,0.2,no_detection,0,False,False,False,False,0.11566811272823896
81,2024-04-10 16:30:00,False,0.2,no_detection,0,False,False,False,False,0.11686788208713678
82,2024-04-10 17:00:00,False,0.2,no_detection,0,False,False,False,False,0.10826569505263012
83,2024-04-10 17:30:00,False,0.2,no_detection,0,False,False,False,False,0.10191337441987541
84,2024-04-10 18:00:00,False,0.2,no_detection,0,False,False,False,False,0.10580230506468546
85,2024-04-10 18:30:00,False,0.2,no_detection,0,False,False,False,False,0.022865154075651373
86,2024-04-10 19:00:00,False,0.2,no_detection,0,False,False,False,False,0.05998841852006653
87,2024-04-10 19:30:00,False,0.2,no_detection,0,False,False,False,False,0.07809831304217213
88,2024-04-10 20:00:00,False,0.2,no_detection,0,False,False,False,False,0.10048305198150109
89,2024-04-10 20:30:00,False,0.2,no_detection,0,False,False,False,False,0.10319374700641354
90,2024-04-10 21:00:00,False,0.2,no_detection,0,False,False,False,False,0.10677881546285256
91,2024-04-10 21:30:00,False,0.2,no_detection,0,False,False,False,False,0.10438355680080152
92,2024-04-10 22:00:00,False,0.2,no_detection,0,False,False,False,False,0.10642505357588872
93,2024-04-10 22:30:00,False,0.2,no_detection,0,False,False,False,False,0.10721665920034579
94,2024-04-10 23:00:00,False,0.2,no_detection,0,False,False,False,False,0.10635807585180101
95,2024-04-10 23:30:00,False,0.2,no_detection,0,False,False,False,False,0.11105165924089261
96,2024-04-11 00:00:00,False,0.2,no_detection,0,False,False,False,False,0.10427201818648679
97,2024-04-11 00:30:00,False,0.2,no_detection,0,False,False,False,False,0.09760814660610667
98,2024-04-11 01:00:00,False,0.2,no_detection,0,False,False,False,False,0.07475681417842628
99,2024-04-11 01:30:00,False,0.2,no_detection,1,True,False,False,False,-0.007792540796219605
100,2024-04-11 02:00:00,False,0.2,no_detection,0,False,False,False,False,0.006955008461297596
101,2024-04-11 02:30:00,False,0.2,no_detection,0,False,False,False,False,0.023450227786387112
102,2024-04-11 03:00:00,False,0.2,no_detection,0,False,False,False,False,0.027167173718130322
103,2024-04-11 03:30:00,False,0.2,no_detection,1,True,False,False,False,-0.02419135537292727
104,2024-04-11 04:00:00,False,0.2,no_detection,1,True,False,False,False,-0.002477628883698735
105,2024-04-11 04:30:00,False,0.2,no_detection,0,False,False,False,False,0.03226340085203866
106,2024-04-11 05:00:00,False,0.2,no_detection,0,False,False,False,False,0.053536146926637496
107,2024-04-11 05:30:00,False,0.2,no_detection,0,False,False,False,False,0.05528757087284952
108,2024-04-11 06:00:00,False,0.2,no_detection,0,False,False,False,False,0.0705873313866951
109,2024-04-11 06:30:00,False,0.2,no_detection,0,False,False,False,False,0.08534923547862483
110,2024-04-11 07:00:00,False,0.2,no_detection,0,False,False,False,False,0.09189395624879299
111,2024-04-11 07:30:00,False,0.2,no_detection,0,False,False,False,False,0.09510004150605789
112,2024-04-11 08:00:00,False,0.2,no_detection,0,False,False,False,False,0.10499149746761721
113,2024-04-11 08:30:00,False,0.2,no_detection,0,False,False,False,False,0.1121838884214682
114,2024-04-11 09:00:00,False,0.2,no_detection,0,False,False,False,False,0.11903424333197571
115,2024-04-11 09:30:00,False,0.2,no_detection,0,False,False,False,False,0.11884686458482685
116,2024-04-11 10:00:00,False,0.2,no_detection,0,False,False,False,False,0.12399424666547704
117,2024-04-11 10:30:00,False,0.2,no_detection,0,False,False,False,False,0.12428551935037307
118,2024-04-11 11:00:00,False,0.2,no_detection,0,False,False,False,False,0.12977623529054366
119,2024-04-11 11:30:00,False,0.2,no_detection,0,False,False,False,False,0.12717342909344603
120,2024-04-11 12:00:00,False,0.2,no_detection,0,False,False,False,False,0.12841845091910958
121,2024-04-11 12:30:00,False,0.2,no_detection,0,False,False,False,False,0.12853290188552913
122,2024-04-11 13:00:00,False,0.2,no_detection,0,False,False,False,False,0.12260240024542729
123,2024-04-11 13:30:00,False,0.2,no_detection,0,False,False,False,False,0.1290579557766252
124,2024-04-11 14:00:00,False,0.2,no_detection,0,False,False,False,False,0.12540198244004785
125,2024-04-11 14:30:00,False,0.2,no_detection,0,False,False,False,False,0.12480915584967572
126,2024-04-11 15:00:00,False,0.2,no_detection,0,False,False,False,False,0.12025409451758856
127,2024-04-11 15:30:00,False,0.2,no_detection,0,False,False,False,False,0.11659571847302902
128,2024-04-11 16:00:00,False,0.2,no_detection,0,False,False,False,False,0.11305398703619512
129,2024-04-11 16:30:00,False,0.2,no_detection,0,False,False,False,False,0.11100414061918656
130,2024-04-11 17:00:00,False,0.2,no_detection,0,False,False,False,False,0.10239467562175902
131,2024-04-11 17:30:00,False,0.2,no_detection,0,False,False,False,False,0.10249579994480529
132,2024-04-11 18:00:00,False,0.2,no_detection,0,False,False,False,False,0.10155052812601423
133,2024-04-11 18:30:00,False,0.2,no_detection,0,False,False,False,False,0.10252787619987391
134,2024-04-11 19:00:00,False,0.2,no_detection,0,False,False,False,False,0.028909932530546523
135,2024-04-11 19:30:00,False,0.2,no_detection,0,False,False,False,False,0.0523624693823771
136,2024-04-11 20:00:00,False,0.2,no_detection,0,False,False,False,False,0.07667544643584862
137,2024-04-11 20:30:00,False,0.2,no_detection,0,False,False,False,False,0.09258389086966856
138,2024-04-11 21:00:00,False,0.2,no_detection,0,False,False,False,False,0.09459642767645876
139,2024-04-11 21:30:00,False,0.2,no_detection,0,False,False,False,False,0.09578963236941801
140,2024-04-11 22:00:00,False,0.2,no_detection,0,False,False,False,False,0.10545307598420023
141,2024-04-11 22:30:00,False,0.2,no_detection,0,False,False,False,False,0.09760866703676596
142,2024-04-11 23:00:00,False,0.2,no_detection,0,False,False,False,False,0.10447730265130217
143,2024-04-11 23:30:00,False,0.2,no_detection,0,False,False,False,False,0.09750594769900528
144,2024-04-12 00:00:00,False,0.2,no_detection,0,False,False,False,False,0.09958579632199804
145,2024-04-12 00:30:00,False,0.2,no_detection,0,False,False,False,False,0.09073236738356094
146,2024-04-12 01:00:00,False,0.2,no_detection,0,False,False,False,False,0.058087421280320906
147,2024-04-12 01:30:00,False,0.2,no_detection,1,True,False,False,False,-0.009038606491549417
148,2024-04-12 02:00:00,False,0.2,no_detection,1,True,False,False,False,-0.0004455923223121161
149,2024-04-12 02:30:00,False,0.2,no_detection,0,False,False,False,False,0.011136396173789587
150,2024-04-12 03:00:00,False,0.2,no_detection,0,False,False,False,False,0.011692254877474939
151,2024-04-12 03:30:00,False,0.2,no_detection,1,True,False,False,False,-0.029643228495311646
152,2024-04-12 04:00:00,False,0.2,no_detection,1,True,False,False,False,-0.004865540968035265
153,2024-04-12 04:30:00,False,0.2,no_detection,0,False,False,False,False,0.03115193987464937
154,2024-04-12 05:00:00,False,0.2,no_detection,0,False,False,False,False,0.056586916423347955
155,2024-04-12 05:30:00,False,0.2,no_detection,0,False,False,False,False,0.055191426666204524
156,2024-04-12 06:00:00,False,0.2,no_detection,1,True,False,False,False,-0.004173189973369074
157,2024-04-12 06:30:00,False,0.2,no_detection,0,False,False,False,False,0.04980556732031827
158,2024-04-12 07:00:00,False,0.2,no_detection,0,False,False,False,False,0.053587721779750574
159,2024-04-12 07:30:00,False,0.2,no_detection,0,False,False,False,False,0.08331128923357783
160,2024-04-12 08:00:00,False,0.2,no_detection,0,False,False,False,False,0.0875954426550104
161,2024-04-12 08:30:00,False,0.2,no_detection,0,False,False,False,False,0.08623439070642525
162,2024-04-12 09:00:00,False,0.2,no_detection,0,False,False,False,False,0.11617549570701907
163,2024-04-12 09:30:00,False,0.2,no_detection,0,False,False,False,False,0.11223364401665525
164,2024-04-12 10:00:00,False,0.2,no_detection,0,False,False,False,False,0.10291162340050752
165,2024-04-12 10:30:00,False,0.2,no_detection,0,False,False,False,False,0.11713699957420742
166,2024-04-12 11:00:00,False,0.2,no_detection,0,False,False,False,False,0.12055517734093485
167,2024-04-12 11:30:00,False,0.2,no_detection,0,False,False,False,False,0.11534492174230787
168,2024-04-12 12:00:00,False,0.2,no_detection,0,False,False,False,False,0.12921536641574927
169,2024-04-12 12:30:00,False,0.2,no_detection,0,False,False,False,False,0.12641828745220063
170,2024-04-12 13:00:00,False,0.2,no_detection,0,False,False,False,False,0.13015678850901802
171,2024-04-12 13:30:00,False,0.2,no_detection,0,False,False,False,False,0.12407432016955333
172,2024-04-12 14:00:00,False,0.2,no_detection,0,False,False,False,False,0.1309058723262772
173,2024-04-12 14:30:00,False,0.2,no_detection,0,False,False,False,False,0.13119299151019354
174,2024-04-12 15:00:00,False,0.2,no_detection,0,False,False,False,False,0.1287175685640734
175,2024-04-12 15:30:00,False,0.2,no_detection,0,False,False,False,False,0.1301970592377839
176,2024-04-12 16:00:00,False,0.2,no_detection,0,False,False,False,False,0.127608846922522
177,2024-04-12 16:30:00,False,0.2,no_detection,0,False,False,False,False,0.12730413661211853
178,2024-04-12 17:00:00,False,0.2,no_detection,0,False,False,False,False,0.11386853011686532
179,2024-04-12 17:30:00,False,0.2,no_detection,0,False,False,False,False,0.11505118052494623
180,2024-04-12 18:00:00,False,0.2,no_detection,0,False,False,False,False,0.11009350729559392
181,2024-04-12 18:30:00,False,0.2,no_detection,0,False,False,False,False,0.11565517990388863
182,2024-04-12 19:00:00,False,0.2,no_detection,0,False,False,False,False,0.03346324229387804
183,2024-04-12 19:30:00,False,0.2,no_detection,0,False,False,False,False,0.06605988665935802
184,2024-04-12 20:00:00,False,0.2,no_detection,0,False,False,False,False,0.08575919689888473
185,2024-04-12 20:30:00,False,0.2,no_detection,0,False,False,False,False,0.10725492715706447
186,2024-04-12 21:00:00,False,0.2,no_detection,0,False,False,False,False,0.10669995899915408
187,2024-04-12 21:30:00,False,0.2,no_detection,0,False,False,False,False,0.11149579181589242
188,2024-04-12 22:00:00,False,0.2,no_detection,0,False,False,False,False,0.10977836318393708
189,2024-04-12 22:30:00,False,0.2,no_detection,0,False,False,False,False,0.11327661851812143
190,2024-04-12 23:00:00,False,0.2,no_detection,0,False,False,False,False,0.10774257895540185
191,2024-04-12 23:30:00,False,0.2,no_detection,0,False,False,False,False,0.10420830784601753
192,2024-04-13 00:00:00,False,0.2,no_detection,0,False,False,False,False,0.10581311422494905
193,2024-04-13 00:30:00,False,0.2,no_detection,0,False,False,False,False,0.0946920961161089
194,2024-04-13 01:00:00,False,0.2,no_detection,0,False,False,False,False,0.07033518672751321
195,2024-04-13 01:30:00,False,0.2,no_detection,1,True,False,False,False,-0.0003958959699780773
196,2024-04-13 02:00:00,False,0.2,no_detection,0,False,False,False,False,0.0065698863127137686
197,2024-04-13 02:30:00,False,0.2,no_detection,0,False,False,False,False,0.020971598269790503
198,2024-04-13 03:00:00,False,0.2,no_detection,0,False,False,False,False,0.019366180097420527
199,2024-04-13 03:30:00,False,0.2,no_detection,0,False,False,False,False,0.021610541704126685
200,2024-04-13 04:00:00,False,0.2,no_detection,1,True,False,False,False,-0.04035055750337324
201,2024-04-13 04:30:00,False,0.2,no_detection,0,False,False,False,False,0.008410975166908585
202,2024-04-13 05:00:00,False,0.2,no_detection,0,False,False,False,False,0.05438517471698395
203,2024-04-13 05:30:00,False,0.2,no_detection,1,True,False,False,False,-0.022175922413670945
204,2024-04-13 06:00:00,False,0.2,no_detection,0,False,False,False,False,0.015894584161883885
205,2024-04-13 06:30:00,False,0.2,no_detection,0,False,False,False,False,0.03746497543024008
206,2024-04-13 07:00:00,False,0.2,no_detection,0,False,False,False,False,0.06402627069346833
207,2024-04-13 07:30:00,False,0.2,no_detection,0,False,False,False,False,0.07361194298909696
208,2024-04-13 08:00:00,False,0.2,no_detection,0,False,False,False,False,0.08187670766320343
209,2024-04-13 08:30:00,False,0.2,no_detection,0,False,False,False,False,0.09634725667045996
210,2024-04-13 09:00:00,False,0.2,no_detection,0,False,False,False,False,0.10489105446247471
211,2024-04-13 09:30:00,False,0.2,no_detection,0,False,False,False,False,0.10807824306423808
212,2024-04-13 10:00:00,False,0.2,no_detection,0,False,False,False,False,0.10572382070024788
213,2024-04-13 10:30:00,False,0.2,no_detection,0,False,False,False,False,0.10272384558500064
214,2024-04-13 11:00:00,False,0.2,no_detection,0,False,False,False,False,0.11622355361619507
215,2024-04-13 11:30:00,False,0.2,no_detection,0,False,False,False,False,0.12053727722946589
216,2024-04-13 12:00:00,False,0.2,no_detection,0,False,False,False,False,0.12390265447761462
217,2024-04-13 12:30:00,False,0.2,no_detection,0,False,False,False,False,0.12479136027973353
218,2024-04-13 13:00:00,False,0.2,no_detection,0,False,False,False,False,0.1208058107314291
219,2024-04-13 13:30:00,False,0.2,no_detection,0,False,False,False,False,0.11446587163295191
220,2024-04-13 14:00:00,False,0.2,no_detection,0,False,False,False,False,0.12729034644718967
221,2024-04-13 14:30:00,False,0.2,no_detection,0,False,False,False,False,0.12632119828094351
222,2024-04-13 15:00:00,False,0.2,no_detection,0,False,False,False,False,0.12993874009434903
223,2024-04-13 15:30:00,False,0.2,no_detection,0,False,False,False,False,0.1245714063678221
224,2024-04-13 16:00:00,False,0.2,no_detection,0,False,False,False,False,0.12807135040246825
225,2024-04-13 16:30:00,False,0.2,no_detection,0,False,False,False,False,0.12672100234085487
226,2024-04-13 17:00:00,False,0.2,no_detection,0,False,False,False,False,0.12052502102748136
227,2024-04-13 17:30:00,False,0.2,no_detection,0,False,False,False,False,0.11588303162537589
228,2024-04-13 18:00:00,False,0.2,no_detection,0,False,False,False,False,0.11970765330744249
229,2024-04-13 18:30:00,False,0.2,no_detection,0,False,False,False,False,0.1140621419302083
230,2024-04-13 19:00:00,False,0.2,no_detection,0,False,False,False,False,0.036849302070528334
231,2024-04-13 19:30:00,False,0.2,no_detection,0,False,False,False,False,0.05969565766718704
232,2024-04-13 20:00:00,False,0.2,no_detection,0,False,False,False,False,0.07963037925019867
233,2024-04-13 20:30:00,False,0.2,no_detection,0,False,False,False,False,0.10675654257349076
234,2024-04-13 21:00:00,False,0.2,no_detection,0,False,False,False,False,0.1063784752645956
235,2024-04-13 21:30:00,False,0.2,no_detection,0,False,False,False,False,0.10874135414540131
236,2024-04-13 22:00:00,False,0.2,no_detection,0,False,False,False,False,0.10576622505468891
237,2024-04-13 22:30:00,False,0.2,no_detection,0,False,False,False,False,0.11382426387047384
238,2024-04-13 23:00:00,False,0.2,no_detection,0,False,False,False,False,0.11513167242689398
239,2024-04-13 23:30:00,False,0.2,no_detection,0,False,False,False,False,0.11158810416639459
240,2024-04-14 00:00:00,False,0.2,no_detection,0,False,False,False,False,0.11582791293449679
241,2024-04-14 00:30:00,False,0.2,no_detection,0,False,False,False,False,0.11000725394081207
242,2024-04-14 01:00:00,False,0.2,no_detection,0,False,False,False,False,0.07579361691883851
243,2024-04-14 01:30:00,False,0.2,no_detection,0,False,False,False,False,0.005038959690719602
244,2024-04-14 02:00:00,False,0.2,no_detection,0,False,False,False,False,0.0175645794364212
245,2024-04-14 02:30:00,False,0.2,no_detection,0,False,False,False,False,0.028870136225605914
246,2024-04-14 03:00:00,False,0.2,no_detection,0,False,False,False,False,0.02325033870807791
247,2024-04-14 03:30:00,False,0.2,no_detection,1,True,False,False,False,-0.00045178191403483225
248,2024-04-14 04:00:00,False,0.2,no_detection,0,False,False,False,False,0.02907775318117012
249,2024-04-14 04:30:00,False,0.2,no_detection,0,False,False,False,False,0.07333696870813405
250,2024-04-14 05:00:00,False,0.2,no_detection,0,False,False,False,False,0.008811128717370165
251,2024-04-14 05:30:00,False,0.2,no_detection,1,True,False,False,False,-0.0016032249572957569
252,2024-04-14 06:00:00,False,0.2,no_detection,0,False,False,False,False,0.016119700703068618
253,2024-04-14 06:30:00,False,0.2,no_detection,0,False,False,False,False,0.00293843240858499
254,2024-04-14 07:00:00,False,0.2,no_detection,1,True,False,False,False,-0.013647754324200845
255,2024-04-14 07:30:00,False,0.2,no_detection,0,False,False,False,False,0.019796059676770617
256,2024-04-14 08:00:00,False,0.2,no_detection,0,False,False,False,False,0.040825984981646246
257,2024-04-14 08:30:00,False,0.2,no_detection,0,False,False,False,False,0.06123374134427523
258,2024-04-14 09:00:00,False,0.2,no_detection,0,False,False,False,False,0.07743855674307237
259,2024-04-14 09:30:00,False,0.2,no_detection,0,False,False,False,False,0.08692937954365348
260,2024-04-14 10:00:00,False,0.2,no_detection,0,False,False,False,False,0.08637464616118751
261,2024-04-14 10:30:00,False,0.2,no_detection,0,False,False,False,False,0.08548144262410423
262,2024-04-14 11:00:00,False,0.2,no_detection,0,False,False,False,False,0.09138019866543268
263,2024-04-14 11:30:00,False,0.2,no_detection,0,False,False,False,False,0.0928523109226474
264,2024-04-14 12:00:00,False,0.2,no_detection,0,False,False,False,False,0.09232726568436495
265,2024-04-14 12:30:00,False,0.2,no_detection,0,False,False,False,False,0.10346350515140701
266,2024-04-14 13:00:00,False,0.2,no_detection,0,False,False,False,False,0.09799147891612053
267,2024-04-14 13:30:00,False,0.2,no_detection,0,False,False,False,False,0.10880915119788581
268,2024-04-14 14:00:00,False,0.2,no_detection,0,False,False,False,False,0.10798710265468547
269,2024-04-14 14:30:00,False,0.2,no_detection,0,False,False,False,False,0.11306301388463952
270,2024-04-14 15:00:00,False,0.2,no_detection,0,False,False,False,False,0.11419748303218119
271,2024-04-14 15:30:00,False,0.2,no_detection,0,False,False,False,False,0.11766145112195747
272,2024-04-14 16:00:00,False,0.2,no_detection,0,False,False,False,False,0.12041719690519498
273,2024-04-14 16:30:00,False,0.2,no_detection,0,False,False,False,False,0.1150964391483631
274,2024-04-14 17:00:00,False,0.2,no_detection,0,False,False,False,False,0.11205235845845862
275,2024-04-14 17:30:00,False,0.2,no_detection,0,False,False,False,False,0.10732028681875178
276,2024-04-14 18:00:00,False,0.2,no_detection,1,True,False,False,False,-0.0220466854159429
277,2024-04-14 18:30:00,False,0.2,no_detection,0,False,False,False,False,0.028394650702296464
278,2024-04-14 19:00:00,False,0.2,no_detection,1,True,False,False,False,-0.028289203686606812
279,2024-04-14 19:30:00,False,0.2,no_detection,0,False,False,False,False,0.0152044701763428
280,2024-04-14 20:00:00,False,0.2,no_detection,0,False,False,False,False,0.03714941403999705
281,2024-04-14 20:30:00,False,0.2,no_detection,0,False,False,False,False,0.05634219393463835
282,2024-04-14 21:00:00,False,0.2,no_detection,0,False,False,False,False,0.08259011031221192
283,2024-04-14 21:30:00,False,0.2,no_detection,0,False,False,False,False,0.08209985394059144
284,2024-04-14 22:00:00,False,0.2,no_detection,0,False,False,False,False,0.08053899531907105
285,2024-04-14 22:30:00,False,0.2,no_detection,0,False,False,False,False,0.08340942715699223
286,2024-04-14 23:00:00,False,0.2,no_detection,0,False,False,False,False,0.08159878226156614
287,2024-04-14 23:30:00,False,0.2,no_detection,0,False,False,False,False,0.07576371825233597
288,2024-04-15 00:00:00,False,0.2,no_detection,0,False,False,False,False,0.08886365747207503
289,2024-04-15 00:30:00,False,0.2,no_detection,0,False,False,False,False,0.0860167637793312
290,2024-04-15 01:00:00,False,0.2,no_detection,0,False,False,False,False,0.06421844303334356
291,2024-04-15 01:30:00,True,0.8,strong_consensus,2,True,False,True,False,-0.01751083934616038
292,2024-04-15 02:00:00,False,0.2,no_detection,1,True,False,False,False,-0.0029551998963140425
293,2024-04-15 02:30:00,False,0.2,no_detection,1,False,False,True,False,0.006047444934715374
294,2024-04-15 03:00:00,False,0.2,no_detection,0,False,False,False,False,0.015846865256333553
295,2024-04-15 03:30:00,False,0.2,no_detection,1,True,False,False,False,-0.035270644575117194
296,2024-04-15 04:00:00,False,0.2,no_detection,1,True,False,False,False,-0.031464921891400155
297,2024-04-15 04:30:00,False,0.2,no_detection,0,False,False,False,False,0.019058521927313332
298,2024-04-15 05:00:00,False,0.2,no_detection,0,False,False,False,False,0.04099574999394656
299,2024-04-15 05:30:00,False,0.2,no_detection,1,True,False,False,False,-0.026391370229883915
300,2024-04-15 06:00:00,False,0.2,no_detection,0,False,False,False,False,0.03277783610144802
301,2024-04-15 06:30:00,False,0.2,no_detection,0,False,False,False,False,0.035886916166296134
302,2024-04-15 07:00:00,False,0.2,no_detection,0,False,False,False,False,0.06978054067965955
303,2024-04-15 07:30:00,False,0.2,no_detection,0,False,False,False,False,0.07544367448620559
304,2024-04-15 08:00:00,False,0.2,no_detection,0,False,False,False,False,0.08151257680780138
305,2024-04-15 08:30:00,False,0.2,no_detection,0,False,False,False,False,0.10361182508069516
306,2024-04-15 09:00:00,False,0.2,no_detection,0,False,False,False,False,0.11270401436613164
307,2024-04-15 09:30:00,False,0.2,no_detection,0,False,False,False,False,0.10735329868941257
